reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e36bdee4-fa20-43d2-a716-822e8d238c42,Derek Verma,https://play-lh.googleusercontent.com/a/ACg8ocKnfeInBf2b2MLeHo3Fw6RuY1jbeb9LjxeLxwF0hSOw=mo,"even after getting premium, the refresh rate is poor. I keep getting profiles I already declined. It doesn't offer much in the way of actual matches. It seems anyone I'd match with, I have to spend hours filtering through hundreds of profiles before I find one that I have anything in common with. Not a good app, imo",2,1,5.362.0,2024-03-21 09:31:03,"Thanks for reaching out, Derek. 💛 While our subscriptions are there to help maximize your experience, we can't promise exact results for anyone. If you’d like to talk to a Support Team Member about your profile to check everything is running as it should be, please message us here: bumble.com/contact.",2024-03-22 22:57:53,5.362.0
de08c3c7-e354-470a-9eaa-613586cceb06,Malcolm Matambirofa,https://play-lh.googleusercontent.com/a/ACg8ocJUPovgiYXAkKF9sEpH_cj456V1sXjljVkRwzuO8RVv=mo,perfect app but has limited options,5,0,5.361.0,2024-03-21 08:51:21,"Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-03-21 09:29:45,5.361.0
79c9cbdc-d65b-4b52-a5e5-96e54ad7725d,Abdullahi Aliyu,https://play-lh.googleusercontent.com/a-/ALV-UjXgmqk_0fsY_Jbgn2z7KulISlivutV4rd30tXQlcgYzGA,it's great,5,0,5.361.0,2024-03-21 08:19:22,We appreciate your kind words. 🙌,2024-03-21 09:29:44,5.361.0
ccfde8d8-a889-44c6-8770-f43c7df5a6d7,atul jha,https://play-lh.googleusercontent.com/a-/ALV-UjXnzkk7zlip3ZVqbTPHVbs09h2-dkLQTFDRJb_cMc_97Q,"if there's any application to increase your anger or rage, here it is. This app is completely waste of time and energy. Features are ridiculous.",1,2,5.362.0,2024-03-21 07:47:09,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-21 10:00:14,5.362.0
b24ffbea-6858-4a68-a609-4773107cadff,Bookeeper Sai,https://play-lh.googleusercontent.com/a/ACg8ocI3zEGFNnKRQStuDuOI-KuNNAh9nCiNPy1_KFRBn6xr=mo,its a people you dont know picture gallery simulator not a dating app.,1,2,,2024-03-21 07:45:28,Hey Sai! We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-22 22:56:53,
6e48bc3d-ad3f-4e4b-9769-cb271dbdb527,alan grant,https://play-lh.googleusercontent.com/a/ACg8ocIBO44bJrEiyE9CdAUI_jBlwFUFMtM_C3PdkL9MpJuJ=mo,"Doesn't work at all, 3 months and not one match I'm assuming it's because I haven't paid because I'm hot stuff and a right catch.,..",1,1,5.362.0,2024-03-21 07:27:15,"Hey Alan! 💛 We're sorry you haven't had the best experience on Bumble. For ideas to improve your profile, check out these resources: (1) bumble.com/the-buzz/best-bumble-profile-photo-tips and (2) bumble.com/help/i-m-not-getting-any-matches. If you have questions or need help, please message us at @BumbleSupport on Twitter or Facebook. 💛",2024-03-22 22:56:23,5.362.0
c76c3373-3248-47b6-8170-eba4663d3fe9,Omega Alpha,https://play-lh.googleusercontent.com/a/ACg8ocIx3hoHNLG76wxxt9ExhF2QmJcUYJYs0ihQGlII4zWZ=mo,Dopamine attractor more than a problem solving,3,2,5.362.0,2024-03-21 07:04:29,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-21 11:20:13,5.362.0
3fa90fc3-d1f8-4de6-8b7a-47876d8b23e5,michael burgess,https://play-lh.googleusercontent.com/a/ACg8ocKAP4e6VeE31IUct6Z9hEn7d-NFVYGqJOfmhxPP2BF3=mo,would be better if there was a trial for premium,5,0,5.362.0,2024-03-21 07:04:03,We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-03-21 11:19:44,5.362.0
5398fad3-ecf6-4619-ab83-5a54e64de3ea,TARANMEET SINGH KAKKAR,https://play-lh.googleusercontent.com/a-/ALV-UjXzX80_zt1PpRwVfWUS9gaWD_b_GwCBpK70aFkohLb1HBo,"*Fraud alert* The day when your package will be expired, the all will show a match and after u resubscribe it will disappear",1,1,5.359.1,2024-03-21 06:45:24,"Hi there, Taranmeet! It sounds like you had Advanced Filters on, which could be why there are more people showing up now that your Premium subscription's ended. We suggest widening your filters/preferences; it should help you find more people. If you have questions or need help, please message us at @BumbleSupport on Twitter or Facebook. 💛",2024-03-22 22:55:23,5.359.1
1c4f1615-0cf7-47f4-b0c1-1c116d49b304,Apollo Vader,https://play-lh.googleusercontent.com/a/ACg8ocIaqLWSpVaenuIJjmsYC-z7kU-t-zo-qe6fV-80pDoe=mo,"On top of all the terrible things this thing had like trying to milk you in everyway,now they invented something which is forcing men to get their profile approved to talk with women after they match by taking some photos of themselves in insulting positions with their hands on their head etc. Thats kinda fachist bro. Disgustingly sexist. Stay away from this thing and just use facebook's dating which is like 10 times better",1,1,,2024-03-21 06:26:38,"Hey Apollo! Photo verification was put in place to help us prevent fake members from using the app. All of our members are subject to photo verification. Do not worry; these photos are not visible on the Hive. If you have any questions or need help, please message us at @BumbleSupport on Twitter or Facebook. 💛",2024-03-22 22:53:52,
22137055-98af-4cbc-a798-44519adfb97b,Eric,https://play-lh.googleusercontent.com/a-/ALV-UjWys0Y-Kij5uF-MUaAOtsjplZx_rdS8lp_bipTs9tosdw,it's A really good site. I see you some of the people that I normally see on other dating sites.,5,0,5.362.0,2024-03-21 05:36:20,Thanks for your positive feedback. We're rooting for you! 🐝,2024-03-21 11:13:44,5.362.0
bdd57ff1-2222-4bab-8e85-fc42ca1ece9a,Shimon Rawan,https://play-lh.googleusercontent.com/a/ACg8ocLigkaRDZUXqUa50ROwnAIWtebC8BzuESV-PAwrsdPS=mo,Great bumble,5,0,5.362.0,2024-03-21 05:17:00,It's great to hear that you're buzzin' in the Hive! 🐝,2024-03-21 10:19:18,5.362.0
357309d7-acc0-46b8-92e4-e0d18febb964,Joshua “Wolfe” Wolfe,https://play-lh.googleusercontent.com/a-/ALV-UjVjXGE5jMLY8njIXkFuRM8WhLvyRhf8nJTJ3sRnHp7oKHM,amazing,5,0,5.362.0,2024-03-21 05:13:38,We're buzzin'! Thank you for being part of our Community. 🐝,2024-03-21 10:19:16,5.362.0
f1452703-2951-40d2-ad2c-6983d10a9259,Jhon Carl Baiwas,https://play-lh.googleusercontent.com/a/ACg8ocIgBFAzG84dTI5R-PsYhz5wigEu2Ks-CgLzpk8otEA5=mo,"The worst dating app ever, like literally becuase you can like them but if they going to like you too/ you need to pay first in order to see who are they, seriously?",1,2,,2024-03-21 05:01:26,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-03-21 11:12:44,
4e5b970e-91e3-4e66-b8b1-bd89f7c5f89a,Devin,https://play-lh.googleusercontent.com/a/ACg8ocIrKUnDEsMn0SrYESkQw25aML46FXnE_6sM2rExJ62c=mo,Filled with fake profiles and people promoting social media,1,2,5.362.0,2024-03-21 04:39:56,"We're so sorry about your experience with us. We absolutely do not tolerate fake profiles on Bumble and would like to look into this. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can look into this.",2024-03-21 10:19:14,5.362.0
40c0e519-c4a5-481d-8244-9c1dfa401be9,Robert Richards,https://play-lh.googleusercontent.com/a/ACg8ocKqMOWx5R94nTH2t_Kmv5XYch79q9hqo7StuVXofFO2=mo,Nobody is on it and they keep trying to get me to pay,1,4,5.362.0,2024-03-21 04:33:00,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-21 11:12:16,5.362.0
cfc11a5e-e98b-431b-9be2-f15e72873130,Noel Manda,https://play-lh.googleusercontent.com/a/ACg8ocK_IczCRjg0WqaKgrUFvnjWWK3IGcmQssyWJxYQtoCy=mo,A joy to use,5,0,5.362.0,2024-03-21 04:27:46,"Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-03-21 10:18:44,5.362.0
9ee7dd5e-0c6d-473b-b729-aef300157c20,Federal Fedxe,https://play-lh.googleusercontent.com/a/ACg8ocKQlk1dTHsX5ABg93vtC84zD8UfMsgS_LI6wfZNnrIP=mo,Love it,5,0,5.362.0,2024-03-21 04:19:22,We're buzzin'! Thank you for being part of our Community. 🐝,2024-03-21 11:12:15,5.362.0
8e5d2e2a-c5b6-4246-9380-a773ad545605,Hengplank,https://play-lh.googleusercontent.com/a-/ALV-UjXYst2nCsDIEwN5BmK6_fHGCfdkDOa3CkqYmrQ0kRffaqo,"Women expect men to be rizz artists for their entertainment but when they first message it is just ""hey"". Not conducive for a good dating environment. Horribly imbalanced pricing value, not enough requirement or search filtering",1,3,,2024-03-21 03:33:00,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-21 11:11:44,
144b453f-e0a4-41ea-bb39-55bed1107ba7,Kevin Elliott,https://play-lh.googleusercontent.com/a/ACg8ocL2PZdE_iV3WD0OTvS9ixCSjA7-Xu8DMmrrv9cJsZPD=mo,U can't even see who is interested in you without paying money...wats the point?,1,3,5.362.0,2024-03-21 03:20:16,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-03-21 10:02:44,5.362.0
933d8441-a59b-440e-9986-da552f8fe153,mitchell mcguire,https://play-lh.googleusercontent.com/a-/ALV-UjVABaH_J9YDP-IlsfiS2FB7NVD4bXtYRIZJiuXCQ8Tk_Obm,"Banned for no reason, given no explanation. Im pretty i didnt deserve it or do anything wrong. Messed up monopoly. Hinge and tinder same thing. My generations social field is messed up enough as is, the monopolization of dating is depressing. Idk how im gonna be able to even hope to meet anybody now. Too much of an autistic recluse to go bar hopping or however people used to try to find matches",1,2,5.352.0,2024-03-21 02:37:12,"Our team fully investigates all reports before taking action and moderates based solely on our Community Guidelines. We would never arbitrarily block someone from our platform. If you would like our team to review your case, message @BumbleSupport on Twitter or Facebook.",2024-03-21 11:10:43,5.352.0
0ae0b28b-74c9-411e-81ca-bcefc34261f7,Roger,https://play-lh.googleusercontent.com/a/ACg8ocLcpaMXxEvu4-dHP0z5CHEzAqLmCzaUrSiFJicd1azA=mo,This one of the biggest scam websites online,1,1,,2024-03-21 02:18:58,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-21 11:10:15,
89a80e82-4005-4816-ba93-1a9aee4ca5de,Marnie Verge,https://play-lh.googleusercontent.com/a/ACg8ocI1bm5FsSuE_SHRn1uRoQmD29lhTIkWBvHoN3_s2MX1=mo,Looking for honesty here...hope to find it!,3,0,5.362.0,2024-03-21 01:33:36,"Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-03-21 11:10:14,5.362.0
82884a6e-f2ab-44c1-8d3a-78c8bab1a4f7,Jo You Know,https://play-lh.googleusercontent.com/a-/ALV-UjVnjcBVJ5HwjZy0vAA8XCjlwiCj9VJruOKxKipfCfMXXpI,I just paid for a subscription & can't use it. I've Uninstalled & Then installed.,1,72,5.362.0,2024-03-21 01:18:18,"Hey Jo! Thanks for letting us know! We're reporting this to our team to fix. To help us out, please message us at @BumbleSupport on social media with a few more details—screenshots will help too. Or, you can contact us via bumble.com/contact",2024-03-21 22:34:16,5.362.0
42831842-c887-4102-a0e4-1d6500103fba,Octavian Cosma,https://play-lh.googleusercontent.com/a-/ALV-UjXS4WBe7LHgNm6rA_DNSU-A_ySO5IUCr3iry4zoXOKM-Jg,"Extremely poor and the support is terrible. Payed money for superlikes but they didn't appear on my account, and support just closed the case without any other comments. Overall, terrible experience, with a lot of fake accounts and profiles too.",1,2,5.362.0,2024-03-21 01:11:20,Hey Octavian! This doesn't sound right. Please get in touch with our support team at bumble.com/contact so our team can take a look. Thank you. 💛,2024-03-21 22:34:15,5.362.0
18167b31-1e56-4ded-9fc9-f0ed597f7fdd,R,https://play-lh.googleusercontent.com/a-/ALV-UjUJFbEoJcv_6nF4gPknZsZWDsuh-gB36NPthK-HOLIn8tnT,Can't log in with phone number on web app because the number calling is being forwarded. what's wrong with OTP? why'd you prefer the call thing?,1,2,5.362.0,2024-03-21 00:22:26,"Thanks for letting us know! We're reporting this to our team to fix. To help us out, please message us at @BumbleSupport on social media with a few more details—screenshots will help too. Or, you can contact us via bumble.com/contact",2024-03-21 22:32:45,5.362.0
2d30500f-6af4-4a05-901c-02789badf8b7,Axodus,https://play-lh.googleusercontent.com/a-/ALV-UjU4ySx1tV1ZBQtb8nUrTF17Xed4XGs3mxJlJba6LB1sIa4,"I signed up to make an account and didn't set up my account for a while after that so they permanantly banned my phone number and refused to revert it after contacting support; ""we will no longer be able to respond regarding this matter."" they lied about the reasons as well saying it was my ""activity"" what activity? I haven't even used the app or account yet! Upward did the same thing (made the acc same time) BUT UNBANNED me when I explained my inactivity! Bumble, UNBAN my number!",1,1,5.361.0,2024-03-20 23:59:37,"Hi Axodus. Our team fully investigates all reports before taking action and moderates based solely on our Community Guidelines. We would never arbitrarily block someone from our platform. If you would like our team to review your case once more, message @BumbleSupport on Twitter or Facebook.",2024-03-21 22:54:45,5.361.0
556a2bdb-a12c-4f96-86af-043d909e01d8,Zach Cano,https://play-lh.googleusercontent.com/a/ACg8ocKTAq3X-JuPERPoqjrN_mzJFRbEydE_OcnhdQruYrZI=mo,"Been on here for a year now and only one match, I know I'm ugly but damn, I honestly don't think there's real people on here anymore",1,1,5.362.0,2024-03-20 23:22:42,Hey Zack! We're sorry to hear you haven't had the best experience on Bumble. For ideas to improve your profile check out these resources (1) bumble.com/the-buzz/best-bumble-profile-photo-tips and (2) bumble.com/help/i-m-not-getting-any-matches.,2024-03-21 22:43:15,5.362.0
8b6249a3-213f-4cd6-a448-7a41d37c4d70,Beth S,https://play-lh.googleusercontent.com/a/ACg8ocI2ySm0w3i-vgFbRIyqtV7rXm27wEX4MZdOG8bhYShq=mo,"They do not take complaints against men seriously. They will also block a females account for no reason. I would never recommend this app to anyone actually looking for a date. It's useless. The support staff just sends auto replies for any issues. I reported the same guy multiple times that just kept making new profiles. I had my profile block ""investigated"" and it was not overturned. There's nothing inappropriate in my profile. All excuses.",1,1,5.206.0,2024-03-20 23:08:13,"Hi Beth. Our team fully investigates all reports before taking action and moderates based solely on our Community Guidelines. We would never arbitrarily block someone from our platform. We take all reports incredibly seriously, and we're sorry you feel this way. If you would like our team to review your case, message @BumbleSupport on social media.",2024-03-21 22:54:14,5.206.0
a0a4aa75-d480-4854-9874-3b7a42336590,Sirojiddin,https://play-lh.googleusercontent.com/a/ACg8ocK4uDEDghqH4noHNRO1f31n8cZj6RNbTb0BcbBCjEH3=mo,One of the stupid app to meet people. Very limited even if you're using subscriptions.,1,2,,2024-03-20 22:50:07,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-21 11:02:44,
55f81f84-a3f5-4fd6-be0d-28bbb8f6559b,alyanna aquino04,https://play-lh.googleusercontent.com/a/ACg8ocLMivykzwHxiiYN1u0I4aFu6Pwr2BTMy1s7scOBa3He=mo,it's good apps friendly apps,5,0,5.362.0,2024-03-20 22:48:59,We're buzzin'! Thank you for being part of our Community. 🐝,2024-03-21 11:02:16,5.362.0
9f523913-e197-40c9-94f9-b5bb682ed075,Abhishek Ramesh Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjU47MJ4-zYOKxIWznotzwJPeFA-R4rKrnycF4Zqfa0IwzwN,Bought premium and still difficult to find matches. Most are scammers. Bumble BFF is better for some reason even though I only use two outdated pictures of mine but there are many gays looking for casuals under the pretext of friendship.,1,1,5.362.0,2024-03-20 22:25:04,"We take fake profiles seriously on our platform and have a team dedicated to investigating suspicious accounts. If you’re ever unsure about a profile, please report them in the app and we'll investigate right away!",2024-03-21 11:44:45,5.362.0
f8d17385-da75-4875-932a-1f6ef702c99c,Ray Handyman,https://play-lh.googleusercontent.com/a/ACg8ocJ-0YQjmAIoh9073bARDqanYPKvA9R-NmphINS6fSwy=mo,"As usual, if you pay, it's better",4,0,5.362.0,2024-03-20 22:20:39,Aww. Thank you! We'll make sure to share this with our team. 🐝,2024-03-21 11:02:14,5.362.0
854f2c23-d61a-43f3-9c00-3143bda4fe2d,Mario Tuwan Bonds,https://play-lh.googleusercontent.com/a/ACg8ocLbrxfCrC9iinbNH2ViyLTAUMEQjk9O-HWmXdZEDXeH=mo,Many beauties of & with life to share enjoyment together.,4,0,5.361.0,2024-03-20 22:09:01,Thanks for your positive feedback. We're rooting for you! 🐝,2024-03-21 11:01:48,5.361.0
b8de93cf-04ca-47b7-bef3-56f47fc4c895,Sidhant Singh,https://play-lh.googleusercontent.com/a-/ALV-UjU7U5X9_E4D0dZF2uKPq6UPwq09kiSPQMuQ39kSlFTLnpE,This app isn't working from 2 days kindly tell me or check why it's not working in uae DUBAI,1,1,5.362.0,2024-03-20 21:47:42,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-21 11:01:46,5.362.0
5b3315b8-039f-4acf-b2f2-5bc0600fe5db,oyetunde bamisebi,https://play-lh.googleusercontent.com/a/ACg8ocJEbMvPpHU-TlG0V7b0hvL1dRF6y95TYx7FDbWkHPUs=mo,interesting,4,0,5.361.0,2024-03-20 21:16:37,Thanks. 💛 It's so great to know that you're enjoying our app.,2024-03-21 11:00:16,5.361.0
d20bfbcd-26bb-4b5c-b53e-41d377047810,Rickie Cohan,https://play-lh.googleusercontent.com/a-/ALV-UjW4sYmv_V97Wubl3vdN-1vWkplNazSdWOZ6cbKqieFkEA,Pretty girls,1,0,5.362.0,2024-03-20 20:48:20,We’re so sorry to hear you haven’t had a great experience. We’d love to learn more about what you think might make your experience on Bumble better. Please send us a message at bumble.com/contact. We're all ears. 💛,2024-03-21 11:00:14,5.362.0
5a53e4fc-320b-4af1-b726-d746a8ff692c,Christopher Gump,https://play-lh.googleusercontent.com/a-/ALV-UjU3qhhdhFOI1dFhen0hThX0SrLVebFY5Jc2eyUI-WYsjNk,"There were some results, but if you wanted to know who they were, you have to pay for it. You can send a like to someone, but you have to wait for them to respond within 24 hours unless you extend the timer for a sum of money. I told myself that I'm only spending money for my dates, not for an app that's not going to give me clear answers.",2,1,,2024-03-20 20:31:10,Thanks for your feedback! You can extend one match for 24 hours or get unlimited matches with Bumble Boost or Bumble Premium. Don't forget to turn on notifications in your settings so you don't miss any matches.,2024-03-21 11:01:44,
0c338c51-8fde-4a73-b6d0-4a656e291684,O Matt,https://play-lh.googleusercontent.com/a-/ALV-UjWbjDmtzjnZt_F4wYW1wZqKcRMdm4nR6QAhpe_U2xiBPQ,I get regular emails notifying me that I have likes but when I open the app there's nothing there?!,2,2,5.362.0,2024-03-20 20:16:32,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-21 10:59:43,5.362.0
7319130c-e701-4150-bd95-9d28e7eed691,Evens Jean-Paul,https://play-lh.googleusercontent.com/a-/ALV-UjUJ5PTwbPufgui3ducKvp85B3DPIIXiQR6yWQglIyD-F4tB,"I think this app is for women since I don't see that many complaints. Most men, including myself can say this app is one of the worst. They allow women to have preferences for free, but for men.... You have to pay multiple things just to get exposure",1,22,5.362.0,2024-03-20 19:49:41,"Thank you for your feedback on this. We're sorry you didn't enjoy your experience on Bumble. While there are paid features, we also have free features that can be used. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport); we'd be happy to help.",2024-03-21 10:59:13,5.362.0
f523f80c-8de3-4917-a242-93b38435830f,Edgar Tamayo,https://play-lh.googleusercontent.com/a-/ALV-UjVAZSBkzBcm8AAPHbze8lQbPON3HR5XtH85RtVfxn-UqkQ,Maybe if it didn't take forever to respond to customer support people...,1,2,5.362.0,2024-03-20 19:47:38,"We're sorry to hear you haven't heard back from us yet! Your message is important to us, so please rest assured we'll be replying to you shortly. We can't thank you enough for your patience. 💛",2024-03-21 11:16:44,5.362.0
7d6a6985-27a0-4a0a-9058-ff8a528f137b,Ahmad Aboudaher,https://play-lh.googleusercontent.com/a/ACg8ocKwjGLQijxYI8VSwJOZ4pwengn1sV1XKCRvuMXWOrBf=mo,Good,5,0,5.362.0,2024-03-20 19:26:25,We're buzzin'! Thank you for being part of our Community. 🐝,2024-03-21 11:15:44,5.362.0
75b51cf3-bedf-471b-b4a5-1b4a6e1d0122,dhammika dissanayake,https://play-lh.googleusercontent.com/a-/ALV-UjWGOghCZMp7vT6-nNCllAAdZAR39Mup9F3OInncj800Xf6W,good app,5,0,,2024-03-20 19:23:33,We appreciate your kind words. 🙌,2024-03-21 11:15:17,
a6f82710-e49a-477f-add9-5b35dbfad948,M K,https://play-lh.googleusercontent.com/a/ACg8ocLfjwB3T2UeQn2zxFRDkBvkTRU4yozJEUfobGL9KD8A=mo,"Low Quality Matches. I kept being ghosted by people who would match and never reply. People asked inappropriate questions about my family which were invasive, even questioning my parenting without ever having met me. The matches made assumptions and made the dating experience very unpleasant at times. I encountered a lot of judgemental and pretentious matches. It was very disheartening. I hope the company goes out of business. They do not match people well. Whatever math they use is not good.",1,2,5.357.1,2024-03-20 19:23:08,"Sorry to hear you're having trouble connecting with your matches. Try sending a personalized, creative message or ask a question about something on their profile—that's sure to get the conversation started! You got this. 💛",2024-03-21 11:42:45,5.357.1
bad5b0d1-a107-4d62-81c8-6167b395e7cb,Darius Probergas,https://play-lh.googleusercontent.com/a/ACg8ocL9MRuFXL30u_2vf66tUV_FONfR7_o-t_xp7H0ILJsD=mo,Top,5,0,5.361.0,2024-03-20 18:38:36,Thanks for sharing your dating moments with us. We love that you're having fun using Bumble! 💖,2024-03-21 10:19:44,5.361.0
3b0b10b5-3653-40d2-a3a8-cae3de7168cb,Crowman17,https://play-lh.googleusercontent.com/a-/ALV-UjXCJt0MIAJv4EfaRqymd5NNuFlXCdF94QOmmCe4q_eNZ4g,$50 are you kidding me?! What kind of garbage is this?! Another scam rip-off. The hoflation is really bad here. Many female pictures are too revealing. I get a response saying you don't have to pay for matches or messaging but when I try to see my matches or message a match it says you have to pay!,2,2,5.362.0,2024-03-20 18:31:13,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help. 🫶",2024-03-21 22:32:15,5.362.0
44698fc3-e27b-4a30-94dd-a79cdd259b9d,Shweta Gupta,https://play-lh.googleusercontent.com/a-/ALV-UjUnUKSooHSiovbelI9QBeYwwoVqyfQkxapxET1NAc6D1SR4,It's constantly crashing these days!!!,1,0,5.362.0,2024-03-20 18:21:22,Uh oh! We'll need some more account information to check this out. Please message our Support Team on Facebook or Twitter (@BumbleSupport) or at bumble.com/contact so we can get you back up and buzzin'.,2024-03-21 11:15:16,5.362.0
dd41292a-805d-4e8b-805d-31472015c26e,Brennan Huff,https://play-lh.googleusercontent.com/a-/ALV-UjVR9zMvn28LNTYXsFQDazqZIsJeHG8J59nCDI1XErap0GY,Sucks waste of time,1,2,5.361.0,2024-03-20 18:20:23,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-21 11:15:14,5.361.0
eb926aa5-08e5-4cfc-a239-9a03ceec55d8,chokwhets chokwhesa,https://play-lh.googleusercontent.com/a/ACg8ocJMXEbDAQ2MyjI8Mv6auo6r-VgI0SO9jn21PjKQaFFp=mo,"Waste of time, complaint is the usual fake profiles, scammers, slow app. Fake AI generated photos. Bait path to forcepay any communication or contact. If you're still on here after 2hrs trying it and still having trouble figuring it out you deserve to get scammed or waste your time.",1,2,,2024-03-20 18:04:10,"We take fake profiles seriously on our platform and have a team dedicated to investigating suspicious accounts. If you’re ever unsure about a profile, please report them in the app and we'll investigate right away!",2024-03-21 11:27:44,
a294fef0-085f-4a05-82e7-1c3a2ea16208,Octavian,https://play-lh.googleusercontent.com/a/ACg8ocIivdlLx0gkukblTyI5wMMp29vYoOqqS7-9JsB6KK_s=mo,"Why does bumble use my spotlight automatically? What a garbage app, I will never ever subscribe again, waiting for my subscribe to end and delete the account on this joke app.. They activated my spotlight without consent, I want a refund",1,3,5.362.0,2024-03-20 17:59:25,"Hi there, Octavian! We're sorry to hear about your experience with this feature. Auto-Spotlight is a feature you can turn off in your settings. If you have questions, please message our Support Team on social media (@BumbleSupport). 💛",2024-03-21 22:30:16,5.362.0
3c724d4f-4630-48f9-943b-41806306aba6,Garrett,https://play-lh.googleusercontent.com/a-/ALV-UjXEUHa-kmZ-SxQ62x8hklQSVWV5GvKWI0Qxzf5CfG4GKw,"You either get fat women when you are skinny or the women don't make first move. The whole thing is a bad idea and a waste of time for men. Reply to your developer reply. You are recommending super swipe which is expensive, why would I pay for a small chance when so far nothing of value has happened except huge time suck?",1,1,5.362.0,2024-03-20 17:53:30,"We get how frustrating it can be when you have a new match you're excited about, but no move is made. We know people can get busy or even nervous initiating the conversation at first. Here’s a tip: try adding a conversation prompt to your bio to help start the conversation or if someone's profile particularly stands out to you, SuperSwipe them!",2024-03-21 11:29:14,5.362.0
266cce5b-733a-4fc7-9b0f-46302f1e4699,Cristina Roth,https://play-lh.googleusercontent.com/a/ACg8ocJZ0dE2bbx0eFxXtVX8heuruWYuR_8glzW4YV0uWNEz=mo,"Just downloaded, filled out my profile, and started swiping. I started to get matches, but the pictures are blurred, and every time I click on them to see more, I keep getting a paywall. It's completely unusable. Going to uninstall.",1,1,5.362.0,2024-03-20 17:43:21,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-03-21 11:28:45,5.362.0
1470bdcb-cf64-4f16-956c-fc8d564e9c92,Sanchit Jagga,https://play-lh.googleusercontent.com/a/ACg8ocIPKs83NWphGMgvxCNgwNOINP20P_x2MvQQM1T5rWRu=mo,time waste,1,0,5.361.0,2024-03-20 17:35:07,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-21 09:42:13,5.361.0
522cce2e-8d15-4342-a10d-c78822b49662,Dnaneshhwar Naeek,https://play-lh.googleusercontent.com/a-/ALV-UjVgLLXfLnt6CwKTscxpWEcvjRQzKV3PVCKqnHZX-CKVSbK5,Bad app.takes payment but no purchases are given,1,0,5.361.0,2024-03-20 17:00:38,"Thanks for letting us know! We're reporting this to our team to fix. To help us out, please message us at @BumbleSupport on social media with a few more details—screenshots will help too. Or, you can contact us via bumble.com/contact",2024-03-21 11:03:14,5.361.0
